2378,2621,2902,2813,1582,2284,1587,1952,768,648
2383,2603,2893,2832,1563,2275,1601,1933,764,634
2364,2617,2888,2813,1563,2289,1591,1938,768,653
2383,2626,2888,2841,1577,2284,1596,1966,782,648
2369,2626,2888,2800,1563,2294,1605,1952,778,667
2373,2607,2869,2804,1577,2280,1591,1961,778,648
2364,2607,2874,2814,1591,2270,1601,1957,754,634
2359,2621,2893,2809,1563,2294,1591,1980,759,625
2359,2631,2888,2800,1554,2303,1582,1980,787,658
2397,2635,2869,2822,1591,2294,1591,1947,745,679
2373,2612,2879,2846,1591,2280,1559,1943,768,648
2388,2631,2883,2822,1582,2280,1591,1952,754,639
2378,2607,2883,2809,1596,2275,1563,1947,736,611
2378,2603,2888,2814,1587,2256,1559,1971,768,639
2388,2621,2898,2814,1573,2303,1605,1933,787,658
2373,2603,2879,2781,1596,2275,1605,1957,754,662
2388,2593,2865,2813,1582,0,0,0,782,630
2373,2589,2879,2818,1587,2275,1601,1966,740,646
2411,2593,2869,2804,1587,2308,1582,1952,768,658
2364,2621,2865,0,0,0,1544,1971,759,653
2383,2617,2869,2814,1591,2270,1559,1952,750,644
2364,2598,2902,2813,1554,2280,1535,1952,764,639
2378,2631,2883,2790,1577,2308,1587,1928,773,653
2378,2593,2883,2837,1568,2270,1577,1943,745,651
2373,2607,2879,2818,1610,2289,1577,1952,745,625
2369,2617,2879,2800,1582,2252,1587,1957,787,644
2383,2635,2865,2804,1577,2256,1563,1947,745,630
2388,2621,2883,2837,1582,2275,1559,1947,778,639
2359,2593,2869,2786,1587,2270,1587,1947,768,644
2388,2593,2879,2809,1563,2266,1582,1947,778,644
2402,2584,2883,2822,1582,2289,1568,1947,787,644
2388,2603,2865,2813,1587,2247,1568,1947,764,634
2359,2621,2883,2822,1591,2256,1554,1947,773,648
2383,2621,2874,2814,1563,2266,1554,1947,750,630
2378,2603,2865,2790,1554,2280,1582,1947,768,625
2359,2593,0,0,0,2266,1582,1947,782,653
2383,2621,2893,0,0,0,1577,1947,736,639
2383,2626,2879,2818,1587,2284,1596,1947,773,653
2383,2598,2902,2841,1587,2303,1559,1947,778,630
2373,2626,2879,2818,1573,2275,1582,1947,773,658
2378,2635,2879,2813,1591,2284,1591,1947,764,639
2378,2617,2888,2795,1591,2252,1587,1947,740,670
2402,2603,2860,2809,1596,2280,1549,1947,782,653
2406,2598,2883,2800,1596,2242,1620,1947,750,639
2397,2631,2898,2818,1554,2270,1601,1947,764,662
2378,2645,2874,2822,1568,2303,1601,1947,773,634
2369,2612,2888,2813,1573,2242,1601,1947,778,653
2373,2593,2888,2813,1591,2280,1587,1947,782,658
2388,2589,2888,2827,1577,2266,1568,1947,736,667
2350,2626,2874,2814,1601,2312,1591,1947,768,648
2378,2612,2869,2795,1549,2270,1596,1947,768,648
2411,2626,2893,2795,1582,2252,1596,1947,768,653
2345,2589,2865,2827,1568,2280,1582,1947,726,625
2369,2617,2893,2814,1596,2294,1577,1947,745,639
2373,2626,2888,2814,1559,2275,1573,1947,754,662
2392,2607,2865,2790,1568,2289,1582,1947,754,667
2378,2631,2883,2846,1596,2261,1577,1947,773,656
2411,2603,2893,2818,1582,2261,1573,1947,0,0
2383,2635,2865,2818,1563,2327,1610,1947,768,656
2383,2612,2883,2814,1554,2275,1610,1947,787,625
2378,2631,2879,2818,1591,2252,1605,1947,764,670
2373,2645,2888,2813,1587,2247,1563,1947,745,634
2355,2626,2883,2813,1577,2284,1591,1947,750,658
