2378,2322,2898,2790,1582,2312,1596,1966,611,658
2402,2294,2888,2814,1577,2317,1577,1989,540,656
2364,2327,2888,2804,1582,2303,1563,1971,597,634
2373,2289,2888,2809,1596,2317,1582,1989,578,651
2369,2364,2888,2800,1605,2327,1582,1952,531,656
2378,2303,2898,2809,1615,2350,1596,1994,517,634
2411,2294,2883,2786,1601,2350,1610,1961,545,653
2420,2303,2893,2795,1563,2322,1577,1957,559,642
2383,2294,2869,2822,1582,2327,1554,1975,583,642
2373,2284,2874,2814,1563,2331,1610,1966,545,670
2373,2308,2907,2800,1610,2336,1549,1980,597,660
0,0,0,2800,1577,2294,1573,1943,569,648
2402,2322,2893,2800,1591,2284,1591,1971,559,639
2369,2312,2907,2818,1620,2373,1620,1961,601,656
2402,2317,2902,2804,1573,2336,1582,1985,554,651
2402,2312,2907,2804,1559,2298,1582,1985,573,639
2373,2345,2907,2814,1587,2331,1610,1957,592,653
2402,2284,2883,2813,1573,2294,1577,1961,578,648
2388,2289,2874,2804,1591,2327,1554,1952,540,639
2406,2322,2893,2786,1591,2317,1591,1957,536,639
2397,2294,2874,2814,1605,2303,1601,1928,531,656
2383,2289,2907,2804,1587,2312,1605,1999,559,653
2373,2275,2860,2804,1610,2298,1582,1943,606,658
2369,2359,2860,2795,1620,2294,1573,1975,540,653
2420,2294,2916,2795,1587,2303,1582,1947,592,658
2392,2327,2893,2804,1582,2303,1601,1985,540,656
2397,2317,2902,2804,1582,2322,1582,1971,554,642
2378,2298,2907,2818,1601,2294,1577,1966,601,658
2411,2322,2898,2814,1573,2308,1596,1975,531,653
2388,2317,2869,2814,1601,2317,1596,1971,578,675
2373,2303,0,0,0,2289,1577,1994,592,653
2373,2336,2883,2809,1582,2322,1568,1957,611,658
2388,2284,2874,2809,1559,2317,1610,1971,583,634
2369,2284,2888,2795,1591,2327,1582,1952,592,644
2392,2327,2898,2800,1563,2317,1587,1971,573,648
2406,2350,2893,2809,1563,2298,1610,1980,569,653
2383,2294,2907,2818,1596,2298,1601,1961,597,662
2392,2308,2893,2814,1591,2350,1605,1947,601,653
2373,2303,2893,2809,1596,2284,1596,1952,611,651
2373,2303,2879,2809,1591,2308,1591,1961,597,665
2388,2284,2883,2800,1587,2312,1591,1994,578,648
2411,2322,2907,2800,1591,2312,1610,1943,587,646
2383,2317,2883,2790,1577,2327,1601,1985,583,634
2373,2289,2898,2790,1591,2289,1573,1985,554,662
2425,2312,2893,2822,1601,2312,1591,1952,615,667
2406,2298,2893,2813,1596,2270,1587,1971,578,646
2397,2341,2883,2814,1610,2322,1591,1961,536,646
2392,2312,2893,2818,1601,2322,1591,1985,592,658
2378,2289,2898,2818,1601,2336,1577,1994,569,675
2373,2317,2883,2813,1596,2303,1591,1952,583,642
2416,2359,2869,2814,1573,2312,1587,1980,578,648
2383,2322,2902,2804,1601,2317,1577,1999,583,625
2364,2308,2869,2818,1587,2298,1577,1975,559,670
2392,2289,2893,2818,1610,2336,1596,1961,597,667
2388,2308,2879,2818,1615,2308,1573,1961,606,658
2402,2312,2888,2800,1577,2303,1596,1961,559,653
