2018,2331,3549,3301,1114,2678,1128,2528,853,1394
0,0,0,3300,1100,2626,1132,2477,886,1385
2046,2322,3544,3305,1095,2640,1114,2481,839,1408
2027,2341,3562,3310,1132,2631,1091,2463,764,1399
2013,2350,3544,3305,1105,2631,1119,2500,843,1385
2022,2345,3544,3301,1077,2696,1072,2472,811,1399
2022,2331,3549,3306,1081,2631,1114,2514,839,1413
2018,2327,3544,3319,1114,2650,1095,2500,825,1394
2055,2350,3544,3305,1091,2678,1086,2500,792,1399
2018,2350,3553,3287,1086,2664,1105,2500,872,1394
2004,2355,3558,3333,1100,2645,1034,2463,857,1399
1994,2331,3549,3328,1119,2659,1081,2542,839,1399
2022,2331,3562,3319,1123,2682,1100,2519,0,1394
2008,2331,3530,3306,1137,2682,1100,2500,876,1385
2008,2355,3544,3306,1110,2682,1100,2472,801,1390
2018,2322,3544,3314,1114,2692,1091,2463,825,1399
2069,2327,3544,3305,1105,2668,1105,2481,768,1390
1989,2350,3548,3282,1049,2678,1114,2491,759,1376
2060,2327,3558,3301,1072,2626,1114,2491,806,1385
2013,2359,3539,0,0,0,1091,2538,792,1385
2022,2359,3558,3314,1114,2626,1110,2491,881,1408
1999,2322,3549,3324,1063,2659,1058,2472,825,1385
2069,2355,3549,3306,1095,2654,1105,2505,801,1366
1961,2327,3553,3306,1123,2673,1114,2486,787,1385
1966,2355,3581,3292,1100,2650,1067,2481,884,1394
2027,2327,3558,3300,1114,0,0,0,815,1380
1994,2317,3553,3300,1091,2654,1105,2500,782,1413
1985,2350,3549,3300,1091,2659,1095,2481,880,1376
1966,2364,3544,3300,1123,2612,1067,2519,792,1418
2069,2327,3530,3305,1091,2659,1119,2519,853,1394
2046,2359,3576,3305,1114,2640,1105,2481,839,1394
2041,2341,3525,3305,1119,2664,1058,2486,782,1399
2022,2350,3562,3324,1105,2621,1110,2467,872,1408
2027,2341,3539,3296,1114,2621,1086,2463,843,1394
2008,2322,3539,3306,1072,2678,1049,2491,820,1399
2013,2355,3544,3314,1081,2645,1123,2481,815,1418
1989,2345,3558,3333,1114,2678,1095,2495,872,1413
2046,2378,3535,3305,1063,2640,1118,2453,825,1380
2069,2350,3572,3314,1063,2640,1114,2500,797,1394
2050,2350,3544,3306,1110,2668,1091,2481,853,1427
2036,2355,3549,3306,1072,2650,1110,2486,801,1418
2018,2350,3544,3300,1091,2635,1072,2533,913,1418
2022,2359,3548,3305,1114,2664,1067,2486,862,1394
2041,2327,3553,3296,1091,2664,1137,2505,797,1413
1980,2345,3558,3273,1081,2654,1067,2477,815,1408
2018,2373,3548,3324,1119,2664,1081,2495,917,1385
2041,2350,3544,3277,1114,2668,1095,2481,815,1385
2013,2327,3530,3301,1081,2659,1100,2467,815,1362
1952,2336,3558,3301,1086,2631,1119,2491,853,1413
2041,2308,3562,3314,1105,2668,1072,2495,867,1385
2041,2369,3586,3292,1100,2626,1072,2491,797,1371
2050,2350,3549,3300,1095,2664,1091,2477,870,1390
2055,2364,3549,3301,1100,2607,1049,2444,839,1404
2022,2331,3562,3319,1123,2682,1100,2519,0,1394
2055,2364,3549,3301,1100,2607,1049,2444,839,1404
