2832,2645,2312,2167,2242,1582,2228,1971,787,667
2809,2654,2383,2209,2209,1554,2200,1980,806,670
2855,3024,2392,2219,2228,1544,2233,1947,797,653
2818,2631,2355,2186,2252,1530,2252,1952,825,644
2827,2635,2266,2186,2228,1554,2205,1975,829,644
2865,2650,2336,2172,2209,1526,2214,1966,825,667
2832,2626,2280,2237,2242,1507,2233,1975,801,653
2814,2654,2303,2186,2237,1544,2186,1989,782,648
2813,2987,2350,2144,2219,1535,2247,1947,820,648
2809,2617,2317,2200,2228,1577,2247,1957,740,648
2818,2907,2359,2219,2252,1535,2247,1957,768,662
2822,2640,2378,2181,2223,1568,2223,1947,782,662
2814,2640,2294,2167,2219,1549,2191,1933,773,662
2818,2673,2369,2214,2200,1554,2195,1947,815,653
2804,2912,2364,2181,2219,1573,2233,1947,811,670
2804,2617,2298,2176,2228,1521,2228,1947,782,651
2827,2626,2298,2205,2223,1568,2228,1966,811,634
2827,2635,2341,2172,2181,1540,2223,1957,801,634
2809,2607,2308,2162,2209,1554,2228,1961,797,653
2813,2711,2434,2214,2252,1540,2228,1952,806,667
2832,2621,2388,2205,2205,1559,2205,1971,797,639
2809,2635,2359,2186,2214,1535,2228,1957,806,656
2822,2977,2364,2191,2247,1535,2242,1938,778,639
2822,2757,2406,2181,2252,1554,2219,1952,792,658
2827,2650,2289,2242,2242,1544,2228,1952,792,658
2818,2729,2373,2205,2195,1530,2219,1952,773,658
2818,2959,2364,2181,2209,1563,2200,1957,806,639
2814,2645,2327,2195,2237,1582,2256,1961,811,642
2822,2654,2308,2205,2219,1568,2219,1952,782,644
2827,2851,2341,2219,2252,1544,2209,1957,787,662
2851,2635,2317,2223,2242,1559,2237,1947,801,658
2818,2626,2327,2186,2223,1554,2209,1952,768,658
2818,3001,2355,2195,2237,1535,2223,1966,768,642
2822,2640,2312,2214,2223,1559,2242,1952,768,658
2822,2631,2312,2167,2228,1554,2209,1966,815,644
2832,3165,2355,2214,2242,1544,2223,1961,787,644
2790,2678,2345,2219,2219,1512,2214,1971,754,644
2841,2645,2350,2223,2200,1544,2200,1943,787,630
2818,2612,2298,2195,2228,1559,2247,1957,787,644
2832,2818,2308,2176,2252,1540,2247,1938,782,639
2837,2631,2345,2181,2237,1526,2181,1928,797,648
2814,2631,2359,2200,2223,1535,2233,1975,801,662
2837,2650,2350,2186,2242,1549,2233,1957,811,630
2814,2645,2341,2191,2242,1573,2233,1952,768,634
2822,2701,2341,2191,2223,1540,2247,1952,811,667
2818,2654,2298,2195,2247,1549,2205,1966,768,658
2795,2650,2327,2176,2228,1540,2209,1966,792,653
2822,2645,2373,2205,2242,1526,2214,1961,801,630
2809,3034,2369,2233,2214,1549,2242,1980,806,644
2790,2626,2355,2205,2228,1554,2228,1961,768,634
2832,2612,2317,2195,2223,1540,2209,1943,811,644
2804,2696,2317,2205,2214,1512,2200,1957,792,662
2800,2645,2411,2195,2242,1535,2195,1947,806,648
2855,2640,2350,2205,2223,1530,2223,1957,764,648
2814,2687,2284,2181,2233,1540,2228,1961,820,653
2790,2654,2331,2223,2237,1507,2191,1961,782,639
0,2640,2378,2205,2219,1540,2233,1957,834,634
0,2846,2289,2223,2228,1563,2214,1947,825,644
2814,2654,2327,2181,2219,1559,2228,1957,778,644
2818,2640,2294,2191,2237,1549,2228,1943,820,653
2822,2617,2378,2186,2219,1516,2205,1961,792,662
2818,2668,2298,2205,2237,1544,2228,1966,773,634
2837,2631,2280,2209,2214,1544,2200,1947,811,653
2837,2617,2388,2209,2237,1540,2228,1989,782,658
2818,2841,2355,2172,2200,1582,2228,1957,811,653
2827,2650,2373,2209,2214,1526,2247,1957,792,639
2846,2612,2336,2186,2237,1554,2233,1971,801,662
2818,2668,2373,2167,2256,1559,2252,1975,778,658
2832,2664,2350,2200,2209,1549,2228,1952,778,653
