2790,2832,2317,2162,2209,1540,2233,1957,811,634
2795,2659,2294,2228,2228,1563,2209,1928,829,644
2818,2650,2402,2186,2214,1530,2247,1957,759,653
2822,2678,2392,2214,2237,1554,2205,0,0,0
2822,2668,2298,2176,2219,1554,2242,1943,792,634
2832,2635,2397,2214,2228,1563,2219,1957,797,658
2814,2809,2341,2172,2233,1540,2223,1928,782,658
2837,2687,2341,2219,2209,1554,2205,1961,792,620
2790,2640,2327,0,0,0,2266,1919,768,667
2814,2659,2327,2191,2233,1549,2237,1966,806,630
2822,3156,2303,2233,2219,1587,2228,1952,834,611
2818,2645,2322,2233,2219,1554,2214,1957,862,625
2822,2762,2298,2205,2214,1526,2233,1928,778,634
2818,2813,2322,2214,2205,1549,2247,1943,792,639
2809,2701,2341,2200,2233,1540,2247,1952,792,630
2813,2635,2331,2209,2214,1535,2219,1943,815,634
2813,2631,2345,2191,2205,1516,2209,1943,797,639
2827,2711,2317,2223,2195,1582,2205,1957,764,646
2818,2631,2280,2186,2214,1549,2200,1952,872,634
2818,2664,2378,2195,0,0,0,0,0,0
2822,2715,2327,2219,2256,1540,2247,1924,820,639
2814,2654,2350,2233,2219,1521,2195,1980,782,620
2813,2621,2341,2200,2195,1540,2237,1933,801,639
2818,2635,2341,2219,2233,1577,2228,1966,806,644
2818,2757,2266,2181,2223,1587,2223,1947,773,620
2804,3019,2331,2176,2219,1573,2233,1928,759,658
2813,2650,2270,2186,2261,1559,2195,1961,778,667
2800,3038,2327,2200,2223,1605,2181,1947,801,658
2809,2813,2284,2237,2247,1535,2228,1933,820,634
2818,2659,2331,2214,2200,1563,2214,1947,778,648
2813,2626,2341,2214,2205,1549,2252,1928,750,639
2837,3010,2303,2209,2214,1544,2228,1957,787,653
2841,3010,2331,2200,2242,1577,2233,1928,820,630
2809,2645,2322,2233,2214,1582,2209,1952,801,625
2822,2626,2303,2214,2233,1549,2191,1952,801,648
2813,2659,2369,2219,2256,1577,2237,1933,782,625
2818,2673,2383,2205,2223,1540,2252,1971,801,653
2851,2645,2331,2214,2233,1573,2200,1952,834,667
2813,2626,2355,2228,2228,1535,2233,1914,778,625
2818,2696,2322,2181,2209,1601,2214,1943,811,597
2804,2621,2303,2195,2223,1554,2223,1961,811,667
2813,2635,2369,2214,2223,1535,2223,1919,820,662
2809,2668,2350,2214,2223,1554,2214,1943,862,644
2809,2987,2378,2200,2223,1559,2228,1961,754,642
2818,2837,2298,2186,2223,1573,2209,1957,853,644
2827,2664,2308,2181,2209,1516,2219,1971,797,648
2804,2706,2331,2195,2242,1544,2205,1957,806,662
2832,2631,2289,2205,2209,1512,2223,1900,820,667
2822,2682,2312,2167,2214,1549,2223,1928,764,662
2846,2664,2303,2214,2228,1563,2247,1924,797,667
2804,2654,2322,2205,2223,1521,2228,1938,820,662
2813,2711,2355,2237,2219,1540,2186,1947,806,639
2814,2631,2383,2219,2214,1563,2237,1943,764,667
2818,2635,2289,2191,2242,1554,2252,1952,787,646
2818,2640,2298,2186,2223,1559,2205,1933,843,634
2809,2682,2364,2195,2205,1559,2214,1943,820,639
2827,2617,2402,2233,2223,1544,2242,1947,848,630
2814,2678,2345,2200,2237,1549,2247,1933,801,625
2827,2678,2284,2205,2233,1535,2200,1933,806,630
2846,3165,2284,2219,2237,1544,2228,1966,806,653
2841,2631,2312,2228,2186,1516,2223,1938,820,658
2827,2650,2392,2191,2223,1554,2266,1957,820,662
2837,2687,2392,2195,2209,1582,2219,1957,811,639
