2397,2345,2902,2813,1620,2280,1573,1919,792,630
2402,2373,2860,2814,1587,2294,1601,1928,848,653
2388,2336,2898,2822,1591,2289,1577,1924,843,653
2397,2378,2888,2837,1591,2312,1605,1947,801,648
2373,2369,2907,2814,1582,2303,1605,1975,829,670
2402,2345,2907,2795,1610,2308,1596,1947,839,651
2378,2350,2865,2809,1610,2284,1587,1966,820,625
2402,2289,2902,2818,1615,2303,1591,1943,839,625
2373,2392,2893,2818,1573,2303,1610,1928,787,653
2355,2392,2912,2813,1582,2303,1573,1933,886,642
2402,2359,2860,2818,1591,2336,1587,1943,806,625
2402,2336,2907,2818,1591,2289,1601,1961,787,615
2383,2364,2898,2786,1610,2289,1577,1933,764,634
2392,2364,2869,2814,1563,2336,1615,1928,782,634
2383,2312,2879,2776,1591,2303,1610,1952,768,630
2406,2331,2869,2813,1605,2284,1577,1961,801,634
2383,2322,2907,2781,1591,2289,1587,1952,843,667
2383,2341,2898,2795,1610,2308,1605,1957,782,660
2378,2345,2883,2813,1582,2261,1582,1943,880,653
2383,2373,2855,2822,1610,2312,1577,1961,853,648
2397,2378,2893,2809,1615,2327,1587,1961,829,662
2388,2355,2860,2818,1596,2322,1577,1952,848,679
2378,2341,2898,2804,1610,2298,1591,1943,825,653
2373,2369,2841,2814,1601,2322,1605,1943,801,667
2388,2364,2926,2822,1577,2327,1601,1952,834,644
2378,2364,2926,2814,1605,2298,1601,0,0,0
2373,2355,2883,2822,1596,2294,1596,1924,806,606
2369,2355,2874,2804,1591,2294,1610,1961,820,646
2373,2317,2874,2781,1610,2350,1615,1919,834,667
2402,2350,2883,2814,1577,2312,1591,1952,867,653
2383,2336,2855,2813,1615,2275,1605,1933,839,642
2397,2341,2930,2822,1582,2298,1610,1971,778,625
2402,2355,2874,2818,1615,2294,1610,1928,876,658
2392,2364,2865,2818,1615,2336,1601,1938,876,634
2406,2350,2865,2795,1554,2289,1577,1952,820,634
2378,2388,2874,2809,1601,2308,1582,1952,797,620
2392,2364,2879,2814,1577,2289,1615,1919,881,667
2369,2355,2898,2818,1577,2284,1596,1957,782,651
2397,2341,2907,2804,1624,2284,1605,1933,857,620
2397,2327,2865,2795,1591,2261,1620,1952,829,642
2373,2331,2879,2814,1605,2322,1582,1928,815,662
2397,2373,2879,2818,1582,2355,1601,1957,787,665
2397,2392,2874,2809,1587,2341,1596,1933,768,662
2373,2355,2851,2813,1596,2275,1582,1957,843,651
2369,2336,2883,2800,1582,2312,1615,1933,853,611
2373,2331,2916,2813,1582,2298,1596,1938,806,625
2383,2331,2893,2790,1620,2298,1615,1938,848,667
2383,2364,2865,2804,1577,2312,1591,1961,867,625
2392,2336,2907,2804,1591,2303,1615,1957,829,656
2364,2411,2869,2813,1587,2303,1596,1943,792,634
2402,2317,2912,2818,1601,2298,1615,1933,778,634
2383,2331,2874,2804,1577,2312,1601,1980,862,642
2359,2355,2916,2814,1601,2312,1605,1975,801,601
