3052,1793,2645,3544,1638,2912,1629,1287,834,1170
3099,1910,2635,3530,1601,2963,1601,1357,829,1170
3095,1900,2626,3562,1638,2959,1629,1311,787,1189
3090,1788,2626,3562,1601,2921,1643,1334,881,1179
3071,1831,2635,3562,1605,2954,1610,1352,881,1198
3071,1821,2635,3539,1615,2968,1643,1334,829,1170
3090,1817,2635,3539,1615,2963,1596,1343,839,1189
3080,1872,2654,3567,1643,2912,1615,1339,820,1212
3099,1774,2645,3544,1643,2982,1638,1334,825,1189
3071,1793,2640,3572,1601,2973,1629,1339,834,1193
3090,1868,2668,3539,1591,2930,1643,1353,872,1217
3118,1891,2650,3539,1596,2930,1624,1334,848,1179
3104,1844,2640,3562,1610,2954,1582,1343,806,1203
3099,1821,2635,3544,1629,2916,1634,1348,843,1161
3066,1793,2635,3544,1634,2987,1610,1352,862,1170
3080,1826,2645,3572,1629,2935,1601,1325,834,1161
3080,1704,2654,3567,1605,2973,1605,1343,870,1179
3080,1817,2654,3544,1624,2940,1620,1329,815,1146
3071,1718,2635,3530,1652,2921,1648,1334,820,1207
3048,1858,2626,3581,1591,2949,1634,1301,843,1179
3076,1849,2645,3558,1634,2954,1662,1343,797,1175
3062,1891,2640,3535,1648,2940,1610,1325,829,1165
3057,1877,2664,3562,1620,2949,1643,1339,872,1179
3090,1793,2654,3576,1615,2973,1648,1339,857,1156
3085,1840,2650,3502,1643,2926,1620,1325,848,1184
3071,1849,2631,3544,1615,2949,1629,1334,815,1184
3062,1877,2659,3511,1652,2935,1634,1343,820,1184
3095,1788,2645,3535,1620,2940,1591,1334,829,1184
3099,1826,0,3544,1610,2944,1624,1329,839,1175
3095,1826,2635,3502,1615,2949,1582,1311,867,1161
3104,1844,2645,3525,1643,2949,1634,1348,867,1170
3080,1877,2631,3590,1615,2959,1638,1311,820,1189
3095,1849,2650,3581,1605,2963,1587,1339,867,1165
3085,1741,2668,3521,1601,2935,1620,1348,829,1161
3076,1886,2626,3511,1620,2987,1648,1348,876,1146
3071,1900,2650,3567,1591,2963,1601,1343,848,1184
3076,1826,2635,3553,1610,2944,1620,1357,848,1146
3048,1793,2645,3544,1610,2944,1582,1329,848,1179
3085,1845,2650,3562,1638,2940,1601,1334,867,1137
3076,1821,2659,3544,1620,2898,1577,1306,857,1175
3080,1784,2668,3590,1629,2973,1629,1325,862,1203
3090,1732,2635,3576,1615,2944,1601,1320,834,1179
3090,1882,2645,3548,1648,2940,1587,1348,825,1189
3085,1831,2654,3525,1596,2963,0,0,0,1175
3080,1868,2650,3567,1648,2987,1624,1362,839,1170
3080,1812,2668,3544,1568,2973,1587,1329,811,1198
3085,1853,2668,3544,1624,2973,1634,1348,815,1156
3071,1844,2664,3539,1620,2973,1629,1358,820,1212
3076,1891,2668,3549,1624,2968,1563,1343,834,1198
3090,1704,2659,3553,1620,2954,1620,1325,834,1175
3080,1812,2626,3548,1629,2963,1620,1315,820,1184
3062,1821,2654,3544,1638,2959,1587,1348,829,1156
3080,1788,2640,3544,1615,2940,1605,1348,839,1156
3066,1760,2621,3539,1587,2949,1629,1362,839,1165
3066,1713,2640,3562,1601,2916,1596,1329,825,1161
3104,1849,2664,3567,1634,2916,1634,1353,875,1184
3085,1765,2678,3553,1587,2940,1615,1343,811,1165
3066,1835,2659,3562,1629,2940,1601,1358,834,1156
3090,1826,2645,3549,1666,2954,1582,1329,881,1156
